"model","num_param","memT","memR","memA","memM","energy","co2","train_time","infer_time","test_00","inf_time","tr_acc","test_01","test_02","test_03","test_04","test_05","test_06","test_07","test_08","test_09","type","efficient","dataset"
"botnet26t_256",12488672,25.435111424,3.81681664,0.209638912,3.050554368,0.003909887011,0.580618221161,2.92589426040649,0,0.672883064516129,1.3464359998703,0.973011363636364,0.685987903225807,0.723790322580645,0.702116935483871,0.718245967741936,0.652217741935484,0.686995967741936,0.71320564516129,0.725806451612903,0.712701612903226,"Other",0,"derma_small"
"resnet200d",64693064,25.435111424,12.285116416,1.053182464,11.812834816,0.019240214199,2.635909345231,11.9941000938416,0,0.217741935483871,5.66476566791534,0.746550326997584,0.372479838709677,0.680947580645161,0.696572580645161,0.695564516129032,0.674899193548387,0.688508064516129,0.685483870967742,0.669354838709677,0.71320564516129,"CNN",0,"derma_small"
"gcresnext50ts",15667320,25.435111424,6.828326912,0.257570304,6.073332736,0.008476706327,1.275744302246,5.38038969039917,0,0.559979838709677,2.76148283481598,0.981534090909091,0.746975806451613,0.756048387096774,0.739415322580645,0.698084677419355,0.730342741935484,0.754032258064516,0.751008064516129,0.739415322580645,0.714213709677419,"Other",0,"derma_small"
"dla60x",17352344,25.435111424,6.824132608,0.286793216,5.580062208,0.050303661102,3.823078243732,5.07571911811829,0,0.542842741935484,2.13681502342224,0.958603896877982,0.523185483870968,0.70866935483871,0.737399193548387,0.741431451612903,0.712197580645161,0.730342741935484,0.725302419354839,0.730342741935484,0.721270161290323,"CNN",0,"derma_small"
"densenet169",14149480,25.435111424,7.537164288,0.24014592,6.892307456,0.008031912672,1.188723075485,5.18086647987366,0,0.708165322580645,2.32409455776215,0.971387987787073,0.719758064516129,0.675907258064516,0.690020161290323,0.725806451612903,0.742439516129032,0.706149193548387,0.725302419354839,0.727318548387097,0.723790322580645,"CNN",0,"derma_small"
"resnet32ts",17963616,25.435111424,4.90733568,0.31149312,4.285574144,0.030365900481,2.231893685371,3.24866271018982,0,0.684475806451613,1.46179831027985,0.9642857150598,0.716733870967742,0.737903225806452,0.69304435483871,0.737903225806452,0.71875,0.714213709677419,0.698084677419355,0.705141129032258,0.726814516129032,"CNN",0,"derma_small"
"mobilenetv2_050",1968680,25.435111424,2.227175424,0.050469888,1.934996992,0.010582911775,1.010668074531,1.39183735847473,0,0.287802419354839,0.74507942199707,0.841720781543038,0.669354838709677,0.675907258064516,0.679435483870968,0.686491935483871,0.698084677419355,0.710181451612903,0.71875,0.72429435483871,0.730846774193548,"CNN",1,"derma_small"
"densenet121",7978856,25.435111424,6.25999872,0.150952448,5.689198592,0.005952671219,0.892900682906,4.23730516433716,0,0.683971774193548,1.88530921936035,0.975852272727273,0.750504032258065,0.74445564516129,0.743447580645161,0.762600806451613,0.754032258064516,0.756552419354839,0.73991935483871,0.72429435483871,0.732358870967742,"CNN",0,"derma_small"
"dla46_c",1301400,25.435111424,2.520776704,0.03892736,1.88237312,0.01643601201,1.536767122893,1.7262487411499,0,0.505040322580645,0.761317849159241,1,0.547379032258065,0.727318548387097,0.710181451612903,0.679435483870968,0.714717741935484,0.72883064516129,0.721270161290323,0.728326612903226,0.733366935483871,"CNN",0,"derma_small"
"semnasnet_075",2912278,25.435111424,2.791309312,0.065669632,2.116847616,0.014515844161,1.386263117347,1.73503613471985,0,0.678931451612903,0.79961793422699,1,0.706653225806452,0.722782258064516,0.729334677419355,0.730846774193548,0.730342741935484,0.731854838709677,0.732358870967742,0.733870967741936,0.733870967741936,"Other",1,"derma_small"
"eca_resnet33ts",19676302,25.435111424,5.070913536,0.345746432,4.507156992,0.032813813847,2.493849852395,3.41402435302734,0,0.672883064516129,1.52736027240753,0.992897727272727,0.709173387096774,0.730846774193548,0.72883064516129,0.742943548387097,0.723286290322581,0.756048387096774,0.745463709677419,0.759576612903226,0.734879032258065,"Other",1,"derma_small"
"fbnetv3_b",8598464,25.435111424,4.034920448,0.146289152,3.768149504,0.003447294398,0.513646865326,2.52840805053711,0,0.622983870967742,1.1108179807663,1,0.70866935483871,0.721270161290323,0.717741935483871,0.734375,0.737399193548387,0.736391129032258,0.736895161290323,0.737399193548387,0.736895161290323,"CNN",1,"derma_small"
"gc_efficientnetv2_rw_t",13677713,25.435111424,6.088032256,0.243621376,5.555784192,0.005222963972,0.775610149808,3.74271416664124,0,0.677923387096774,1.60397770404816,1,0.71320564516129,0.727822580645161,0.735887096774194,0.739415322580645,0.73991935483871,0.738911290322581,0.739415322580645,0.738407258064516,0.737903225806452,"Other",1,"derma_small"
"dla46x_c",1068440,25.435111424,3.001024512,0.035175424,2.267537408,0.002208653717,0.331298057532,1.93311786651611,0,0.532258064516129,0.830062508583069,0.998579545454545,0.529737903225807,0.658266129032258,0.721270161290323,0.716229838709677,0.722278225806452,0.72883064516129,0.721774193548387,0.735383064516129,0.738911290322581,"CNN",0,"derma_small"
"densenet201",20013928,25.435111424,9.430892544,0.329977344,8.87023104,0.061306603553,4.59799526646,6.54391527175903,0,0.705645161290323,2.96224241256714,0.972808442332528,0.605846774193548,0.720262096774194,0.71875,0.696572580645161,0.713709677419355,0.714717741935484,0.725302419354839,0.750504032258065,0.739415322580645,"CNN",0,"derma_small"
"mobilevitv2_050",1370593,25.435111424,3.091202048,0.057043456,2.885807104,0.015260823594,1.434517417794,1.80388998985291,0,0.693548387096774,0.895007658004761,0.9642857150598,0.683971774193548,0.716229838709677,0.727318548387097,0.731854838709677,0.719254032258065,0.710181451612903,0.72883064516129,0.730846774193548,0.73991935483871,"Other",1,"derma_small"
"cspresnext50",20569896,25.435111424,5.58891008,0.340346368,5.199911936,0.038408323152,2.957440882683,4.05181384086609,0,0.710181451612903,1.82557356357574,0.969764611937783,0.726310483870968,0.753024193548387,0.732862903225807,0.728326612903226,0.742439516129032,0.714717741935484,0.665322580645161,0.679939516129032,0.73991935483871,"CNN",0,"derma_small"
"sehalonet33ts",13691712,25.435111424,5.637144576,0.238769152,4.795500032,0.005790347209,0.856971386944,4.02228593826294,0,0.670362903225807,1.86448168754578,0.981534090909091,0.705645161290323,0.720262096774194,0.712701612903226,0.631048387096774,0.721774193548387,0.712701612903226,0.741935483870968,0.734879032258065,0.740423387096774,"Other",0,"derma_small"
"efficientnet_b0",5288548,25.435111424,4.527751168,0.104891904,3.88640256,0.002608706227,0.391305934064,2.18580269813538,0,0.611391129032258,0.907105135917664,1,0.710181451612903,0.732358870967742,0.736895161290323,0.739415322580645,0.73991935483871,0.741431451612903,0.741935483870968,0.741431451612903,0.741431451612903,"CNN",1,"derma_small"
"fbnetc_100",5572200,25.435111424,3.070230528,0.097455616,2.377075712,0.002376790408,0.356518561127,1.94252109527588,0,0.673387096774194,0.828534317016601,1,0.717237903225807,0.728326612903226,0.73991935483871,0.741935483870968,0.742439516129032,0.741935483870968,0.741431451612903,0.742943548387097,0.741431451612903,"CNN",1,"derma_small"
"mobilevit_s",5578632,25.435111424,6.744440832,0.11897344,6.263985152,0.00543198005,0.814797007462,3.89369702339172,0,0.668346774193548,1.75182695388794,0.971387987787073,0.680947580645161,0.683467741935484,0.74445564516129,0.736895161290323,0.756552419354839,0.780241935483871,0.773185483870968,0.756552419354839,0.741431451612903,"Other",1,"derma_small"
"seresnext26t_32x4d",16806976,25.435111424,4.75004928,0.278365696,4.122551296,0.035686602086,3.104734381503,3.6498544216156,0,0.680947580645161,1.60090229511261,0.963068181818182,0.729334677419355,0.739415322580645,0.748991935483871,0.712701612903226,0.724798387096774,0.708165322580645,0.676915322580645,0.729838709677419,0.742943548387097,"Other",0,"derma_small"
"ghostnet_100",5182508,25.435111424,2.021654528,0.102040576,1.895246848,0.002228809804,0.334321470636,2.01654410362244,0,0.678427419354839,0.969961333274841,0.985795454545455,0.722782258064516,0.740927419354839,0.756048387096774,0.764616935483871,0.74445564516129,0.72883064516129,0.745463709677419,0.752016129032258,0.743447580645161,"CNN",1,"derma_small"
"hardcorenas_a",5260232,25.435111424,2.353004544,0.10351104,2.104851968,0.014458044044,1.373514184204,1.63190364837646,0,0.412802419354839,0.727562975883484,1,0.702620967741936,0.695060483870968,0.734879032258065,0.740927419354839,0.74445564516129,0.743951612903226,0.743951612903226,0.745463709677419,0.746471774193548,"Other",1,"derma_small"
"mnasnet_100",4383312,25.435111424,2.342518784,0.090456064,2.041946112,0.015662512706,1.495769963412,1.66767239570618,0,0.681451612903226,0.749502086639404,1,0.730846774193548,0.745967741935484,0.748487903225807,0.753528225806452,0.754536290322581,0.752016129032258,0.751008064516129,0.751008064516129,0.751008064516129,"Other",1,"derma_small"
"lambda_resnet26rpt_256",10988688,25.435111424,6.757023744,0.18572544,5.973276672,0.005198386604,0.771960410664,3.727370262146,0,0.688004032258065,1.74807670116425,0.997159090909091,0.688508064516129,0.731854838709677,0.730342741935484,0.719758064516129,0.720766129032258,0.701108870967742,0.733366935483871,0.734879032258065,0.751008064516129,"Other",0,"derma_small"
"tinynet_a",6187972,25.435111424,4.81296384,0.1186304,4.244470784,0.003272750737,0.490912610487,2.41303467750549,0,0.576108870967742,1.00797584056854,1,0.731350806451613,0.731350806451613,0.753024193548387,0.755040322580645,0.757056451612903,0.756048387096774,0.756552419354839,0.757560483870968,0.757056451612903,"CNN",1,"derma_small"
"edgenext_base",18511292,25.435111424,4.78150656,0.33756416,4.333129728,0.051753983464,3.803917784622,5.29853916168213,0,0.695564516129032,2.21913440227509,0.995738636363636,0.699092741935484,0.705645161290323,0.728326612903226,0.725806451612903,0.704133064516129,0.747983870967742,0.75,0.757560483870968,0.759072580645161,"Other",1,"derma_small"
"seresnext26ts",10388064,25.435111424,4.829741056,0.173946368,4.012693504,0.005146743159,0.766864730664,3.58149528503418,0,0.698588709677419,1.82530453205109,0.998579545454545,0.746471774193548,0.749495967741936,0.747479838709677,0.762096774193548,0.660786290322581,0.756048387096774,0.756048387096774,0.737399193548387,0.76008064516129,"Other",0,"derma_small"
"resnet18d",11708744,25.435111424,1.71966464,0.222257152,1.48204544,0.016955825157,1.610803389935,1.78055047988892,0,0.674899193548387,0.793363189697266,1,0.710685483870968,0.712197580645161,0.757560483870968,0.76008064516129,0.758064516129032,0.758064516129032,0.758568548387097,0.759576612903226,0.76008064516129,"CNN",0,"derma_small"
"spnasnet_100",4421616,25.435111424,2.524971008,0.08996864,2.236968448,0.017314696559,1.644896173128,1.80555653572082,0,0.691028225806452,0.82371666431427,1,0.714717741935484,0.72883064516129,0.743447580645161,0.743447580645161,0.75554435483871,0.761088709677419,0.760584677419355,0.762600806451613,0.762600806451613,"Other",1,"derma_small"
"seresnet33ts",19779200,25.435111424,5.1380224,0.345754624,4.506118656,0.032873812731,2.498409767527,3.42109227180481,0,0.692540322580645,1.53768270015717,0.992897727272727,0.714717741935484,0.75,0.752520161290323,0.708165322580645,0.722782258064516,0.703125,0.741431451612903,0.733870967741936,0.765120967741936,"Other",0,"derma_small"
"eca_botnext26ts_256",10593301,25.435111424,4.815060992,0.17748736,4.044297728,0.005809788701,0.865658516448,4.08387613296509,0,0.680443548387097,1.92592067718506,1,0.735383064516129,0.736391129032258,0.743447580645161,0.735383064516129,0.751512096774194,0.756552419354839,0.753528225806452,0.757560483870968,0.769153225806452,"Other",0,"derma_small"
"resnet14t",10081632,25.435111424,2.512388096,0.169231872,2.12842496,0.002437939183,0.36325293823,1.93121480941772,0,0.677923387096774,0.867097616195679,1,0.688508064516129,0.712197580645161,0.699596774193548,0.751008064516129,0.601310483870968,0.759576612903226,0.773689516129032,0.774193548387097,0.774193548387097,"CNN",0,"derma_small"
"gcresnext26ts",10476600,25.435111424,4.716494848,0.174355968,4.017281024,0.005202752463,0.775210116932,3.62259554862976,0,0.579637096774194,1.84225952625275,1,0.736391129032258,0.728326612903226,0.742943548387097,0.703125,0.75,0.764616935483871,0.773185483870968,0.774697580645161,0.774697580645161,"Other",0,"derma_small"
"densenetblur121d",7998088,25.435111424,6.840909824,0.151271424,6.432128,0.007109287201,1.066393080221,4.64943528175354,0,0.703125,2.06078679561615,1,0.735887096774194,0.759072580645161,0.75554435483871,0.752520161290323,0.769657258064516,0.774193548387097,0.773689516129032,0.775201612903226,0.77570564516129,"CNN",0,"derma_small"
"ecaresnet26t",16011916,25.435111424,3.854565376,0.26681088,3.391280128,0.028386755712,2.583194769767,2.99327683448792,0,0.689012096774194,1.34403374195099,1,0.698588709677419,0.756552419354839,0.754032258064516,0.766633064516129,0.772177419354839,0.773689516129032,0.775201612903226,0.776209677419355,0.776713709677419,"Other",1,"derma_small"
"dpn68b",12611602,25.435111424,4.628414464,0.217888768,4.267460608,0.006135840093,0.911172253843,4.32199168205261,0,0.670866935483871,1.88320136070251,1,0.749495967741936,0.762600806451613,0.772177419354839,0.774193548387097,0.77570564516129,0.777721774193548,0.777217741935484,0.777217741935484,0.777721774193548,"CNN",0,"derma_small"
"ese_vovnet19b_dw",6543080,25.435111424,3.839885312,0.130360832,3.329199616,0.00256293212,0.384439818068,2.15832591056824,0,0.672883064516129,0.966299748420715,1,0.721774193548387,0.764616935483871,0.765625,0.775201612903226,0.776713709677419,0.775201612903226,0.77570564516129,0.777217741935484,0.778225806451613,"CNN",1,"derma_small"
"dm_nfnet_f0",71489284,25.435111424,7.01497344,1.134592512,6.55957504,0.006337017681,3.010083398308,4.53261852264404,0,0.0514112903225806,3.92348935604095,0.03125,0.033266129032258,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.033266129032258,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0504032258064516,"CNN",0,"derma_smallest"
"res2net50_14w_8s",25059816,25.435111424,6.037700608,0.399875584,5.305048576,0.046123623309,3.413148124864,2.50435018539429,0,0.667842741935484,2.20760102272034,0.715277791023254,0.110383064516129,0.110383064516129,0.109879032258065,0.109879032258065,0.109879032258065,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,"CNN",0,"derma_smallest"
"xception65p",39819560,25.435111424,8.927576064,0.635436544,7.840218112,0.067456757965,4.283504130807,3.64904975891113,0,0.669354838709677,3.07533988952637,0.725694457689921,0.669354838709677,0.669354838709677,0.669354838709677,0.642641129032258,0.668850806451613,0.641129032258065,0.0514112903225806,0.0514112903225806,0.0514112903225806,"CNN",0,"derma_smallest"
"dla102x2",41282200,25.435111424,13.849591808,0.660598272,11.667866112,0.112380753998,6.911416370848,5.58196330070496,0,0.033266129032258,4.76543498039246,0.725694457689921,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,"CNN",0,"derma_smallest"
"vgg11",132863336,25.435111424,6.345981952,2.085105664,4.5001728,0.003229659796,0.371410876589,2.36698198318481,0,0.10383064516129,2.08025040626526,0.14930555721124,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.110383064516129,0.109879032258065,0.0514112903225806,"CNN",0,"derma_smallest"
"regnetv_040",20640640,25.435111424,7.2351744,0.34438656,6.716689408,0.044023987265,3.47789499397,2.30182433128357,0,0.138104838709677,2.02536988258362,0.704861124356588,0.109879032258065,0.109879032258065,0.109879032258065,0.109879032258065,0.109879032258065,0.109879032258065,0.0514112903225806,0.0534274193548387,0.0519153225806451,"CNN",0,"derma_smallest"
"dla102x",26309272,25.435111424,9.065988096,0.417029632,7.980040704,0.072770387135,5.676090196563,3.6809458732605,0,0.0514112903225806,3.23861017227173,0.642361124356588,0.033266129032258,0.033266129032258,0.033266129032258,0.109879032258065,0.0514112903225806,0.0514112903225806,0.0504032258064516,0.0640120967741935,0.0685483870967741,"CNN",0,"derma_smallest"
