model,num_param,memT,memR,memA,memM,energy,co2,train_time,infer_time,test_00,inf_time,tr_acc,test_01,test_02,test_03,test_04,test_05,test_06,test_07,test_08,test_09,type,efficient,dataset,cnn,E_n,pepr_e,C_n,pepr_c,T_n,pepr_t,M_n,pepr_m
gluon_resnet34_v1b,21797672,25.435111424,2.246049792,0.363771904,1.643186688,0.028412708267,2.954921659723,17.8882837295532,0,0.648936170212766,1.62333319187164,0.970620598591549,0.675531914893617,0.694481382978723,0.676529255319149,0.666223404255319,0.679521276595745,0.649268617021277,0.667885638297872,0.677859042553192,0.658577127659574,CNN,0,lidc,True,0.050126994270102046,0.6271404613470797,0.07084027737758666,0.615009671911467,0.050575818311648334,0.626872536165886,0.031336223886480094,0.638566853763554
repvgg_a2,28210600,25.435111424,2.399141888,0.452471296,2.062450688,0.045631666064,5.133562432255,28.1364321708679,0,0.680186170212766,2.56058232784271,0.963578345070422,0.677859042553192,0.674867021276596,0.672207446808511,0.656914893617021,0.655917553191489,0.673869680851064,0.66688829787234,0.659906914893617,0.658577127659574,CNN,1,lidc,True,0.10365395833506974,0.5967242926877898,0.13986010146927255,0.5777701375902816,0.10275551353865281,0.5972104601374909,0.038529759558533695,0.6341437225058694
gcresnext50ts,15667320,25.435111424,6.777995264,0.235606528,6.056351744,0.059648413531,3.698201638904,36.51953125,0,0.678191489361702,4.06812810897827,0.984705105633803,0.677859042553192,0.671542553191489,0.664561170212766,0.662898936170213,0.6875,0.669547872340426,0.66688829787234,0.669547872340426,0.659574468085106,Other,0,lidc,False,0.14722651056610853,0.5749295906347505,0.0943875523853535,0.602688203687516,0.14543908291821372,0.5758267531824743,0.24428458809617662,0.5300832899443776
ecaresnet26t,16011916,25.435111424,3.850371072,0.243798528,3.374299136,0.036456875348,2.424382210666,21.9017539024353,0,0.659242021276596,1.92259821891785,0.988556338028169,0.644614361702128,0.657247340425532,0.66655585106383,0.67719414893617,0.647273936170213,0.667220744680851,0.656914893617021,0.677859042553192,0.659906914893617,Other,1,lidc,False,0.0751331443143458,0.613790876398351,0.054032669666721496,0.6260782363627072,0.07101089022955616,0.6161533191806997,0.10672053606621995,0.5962724042685802
resnetrs270,129861448,25.435111424,20.94006272,2.07422976,20.111435264,0.233829348125,9.41163126202,142.124081611633,0,0.672539893617021,12.9310557365417,0.958516725352113,0.688497340425532,0.691156914893617,0.675864361702128,0.686502659574468,0.665558510638298,0.668550531914894,0.681183510638298,0.665226063829787,0.659906914893617,CNN,0,lidc,True,0.6886864953533355,0.39078118804730544,0.27539027321913034,0.5174156716970943,0.6831375056147476,0.3920695205782329,0.9097359085534096,0.34554878082251933
resnetrs152,86621576,25.435111424,11.695816704,1.377764352,11.058323968,0.13109450211,4.326118569639,80.1380560398102,0,0.559840425531915,7.23236351013184,0.963248239436619,0.697140957446808,0.684507978723404,0.672539893617021,0.659242021276596,0.662234042553192,0.664228723404255,0.664893617021277,0.673869680851064,0.660571808510638,CNN,0,lidc,True,0.36932428564846137,0.4824071371799381,0.11428010036753097,0.5928238405161834,0.3675281112746234,0.48304075292093485,0.4753646038628301,0.4477346188061685
sehalonet33ts,13691712,25.435111424,5.460983808,0.218943488,4.778592768,0.047664465627,2.66921007512,29.2760808467865,0,0.672207446808511,2.71688830852508,0.921985035211268,0.65625,0.659906914893617,0.701462765957447,0.670212765957447,0.673204787234043,0.671875,0.671542553191489,0.66688829787234,0.660904255319149,Other,0,lidc,False,0.10997313226201555,0.5954236513565796,0.06178887084977359,0.6224441350475,0.10855817349384594,0.5961836474816429,0.18240047299960582,0.5589512778547149
seresnext101d_32x8d,93588280,25.435111424,14.526971904,1.501745152,13.368611328,0.176492425025,6.133111769619,107.765689611435,0,0.657247340425532,9.70744717121124,0.936619718309859,0.664893617021277,0.675531914893617,0.656582446808511,0.660904255319149,0.660904255319149,0.672872340425532,0.657912234042553,0.641289893617021,0.660904255319149,Other,0,lidc,False,0.5104485637344875,0.43755495631384195,0.17152604672542707,0.5641396170119011,0.5081975705302118,0.43820800950289684,0.6083957430035475,0.41090898069959103
eca_botnext26ts_256,10593301,25.435111424,4.857004032,0.1559168,4.027185664,0.047519417535,2.708606799483,29.4029922485352,0,0.684507978723404,2.80708968639374,0.964018485915493,0.671210106382979,0.680186170212766,0.658577127659574,0.679853723404255,0.685837765957447,0.653590425531915,0.675531914893617,0.663896276595745,0.66156914893617,Other,0,lidc,False,0.10952223482096782,0.5962648860686606,0.06303696783740258,0.6223387981342158,0.10920435834391917,0.5964357640317208,0.1540204966495861,0.5732733091456113
selecsls60,30670768,25.435111424,3.137339392,0.493125632,2.825622528,0.033833804526,2.469867730382,21.0817956924438,0,0.667885638297872,1.93734750747681,0.96137764084507,0.680186170212766,0.659242021276596,0.662898936170213,0.667885638297872,0.669547872340426,0.640957446808511,0.669547872340426,0.665226063829787,0.664228723404255,CNN,0,lidc,True,0.06697904931717232,0.6225321142241145,0.05547366104496907,0.6293181420999525,0.06683597319539698,0.6226156036103198,0.07321639731966889,0.6189140652930291
cs3se_edgenet_x,50721584,25.435111424,7.163871232,0.814227456,6.407567872,0.076368589749,3.932982372087,48.7648043632507,0,0.666223404255319,4.10306723117828,0.932328345070422,0.69281914893617,0.684840425531915,0.685172872340426,0.688164893617021,0.666223404255319,0.659242021276596,0.667220744680851,0.669547872340426,0.664561170212766,Other,1,lidc,False,0.19920295897442875,0.5541690547370778,0.10182545821577405,0.6031455937575757,0.20778738150890866,0.5502302643554023,0.2624162396531336,0.5264200105627312
regnetv_040,20640640,25.435111424,7.262437376,0.336417792,6.699993088,0.056588975768,5.036418843341,34.5690586566925,0,0.620345744680851,2.95883450508118,0.947513204225352,0.680186170212766,0.681183510638298,0.680186170212766,0.671210106382979,0.664228723404255,0.679521276595745,0.668550531914894,0.668550531914894,0.665226063829787,CNN,0,lidc,True,0.13771592246143022,0.5847031325628115,0.13678257097272953,0.5851832010940862,0.13550801429150341,0.5858400429210996,0.2670476941269216,0.5250205394108476
darknetaa53,36022984,25.435111424,5.370806272,0.583105536,4.533753856,0.053664566062,3.005215699482,33.0173852443695,0,0.66688829787234,2.92606222629547,0.966659330985916,0.675199468085106,0.647606382978723,0.641622340425532,0.664893617021277,0.660571808510638,0.644614361702128,0.656914893617021,0.634640957446808,0.66655585106383,CNN,0,lidc,True,0.12862508345190685,0.5905910304821196,0.0724336037399645,0.6215357750254266,0.12760748023791263,0.5911240061330509,0.1781631848640126,0.5657585125958302
legacy_seresnet50,28088024,25.435111424,5.509218304,0.434925056,4.771505664,0.051335390707,5.826566845297,31.5109322071075,0,0.673204787234043,2.82749664783478,0.973481514084507,0.66123670212766,0.656582446808511,0.685505319148936,0.654587765957447,0.670545212765957,0.659574468085106,0.674534574468085,0.659242021276596,0.667220744680851,CNN,0,lidc,True,0.12138459381264337,0.5949972456927901,0.16181463536305077,0.5742919088571766,0.11993719122831646,0.5957662178796488,0.18466692944422547,0.5632137844802259
dpn98,61570728,25.435111424,12.178161664,0.958103552,10.168338944,0.158044193913,5.92665727175,96.5358040332794,0,0.686835106382979,7.88935492038727,0.940801056338028,0.65625,0.670212765957447,0.681515957446808,0.669880319148936,0.658244680851064,0.669880319148936,0.678523936170213,0.664228723404255,0.667220744680851,CNN,0,lidc,True,0.453100272656947,0.4591704765568995,0.1649855223280547,0.5727287866612343,0.4510192411707359,0.4598290124275076,0.4980291683090263,0.4453990341416443
ese_vovnet19b_dw,6543080,25.435111424,3.84827392,0.106617344,3.31211264,0.024935435541,1.558464721304,15.3450512886047,0,0.653922872340426,1.34778473377228,0.972161091549296,0.69248670212766,0.683510638297872,0.634308510638298,0.674202127659574,0.668882978723404,0.685837765957447,0.663231382978723,0.677859042553192,0.667553191489362,CNN,1,lidc,True,0.03931752168511653,0.642299564436297,0.026600211068133657,0.6502562383021541,0.037626640768012046,0.6433462338585142,0.10662199448167126,0.6032350656486238
botnet26t_256,12488672,25.435111424,3.812622336,0.185577984,3.033696256,0.034075083786,1.874129608247,20.887946844101,0,0.639960106382979,1.9277717590332,0.963028169014084,0.679521276595745,0.670545212765957,0.654255319148936,0.663896276595745,0.644614361702128,0.622007978723404,0.670545212765957,0.671210106382979,0.667553191489362,Other,0,lidc,False,0.0677290915921985,0.6252083948503324,0.0366005448741548,0.643983060582323,0.06584896818814558,0.6263112424119027,0.10494678754434371,0.6041496287553773
seresnext26d_32x4d,16809512,25.435111424,4.789895168,0.25696512,4.140907008,0.044669215318,2.836495172703,27.6098001003265,0,0.69780585106383,2.329527592659,0.962257922535211,0.694148936170213,0.678856382978723,0.658244680851064,0.664893617021277,0.667220744680851,0.668882978723404,0.662566489361702,0.689162234042553,0.668218085106383,Other,0,lidc,False,0.10066207769381402,0.6071055764058678,0.06708849993682152,0.6262068096000901,0.10007410224811814,0.6074300665207993,0.15086716594402838,0.5806213826234758
gluon_inception_v3,23834568,25.435111424,3.007315968,0.373316608,2.597266432,0.035614195311,3.970982777147,21.7729771137238,0,0.703125,1.80390517711639,0.963578345070422,0.65625,0.670545212765957,0.680518617021277,0.687832446808511,0.651928191489362,0.669547872340426,0.674534574468085,0.670877659574468,0.668218085106383,CNN,0,lidc,True,0.07251358367713794,0.6230392745380265,0.10302931949741427,0.6058026502965947,0.07035520753470086,0.6242956360678232,0.06710681907765076,0.6261960594385054
resnet18d,11708744,25.435111424,1.728053248,0.199392256,1.464306688,0.020417613515,1.122968743314,12.5149028301239,0,0.658909574468085,1.0893670797348,0.979093309859155,0.672872340425532,0.650265957446808,0.654255319148936,0.668218085106383,0.656582446808511,0.684840425531915,0.671542553191489,0.678523936170213,0.668882978723404,CNN,0,lidc,True,0.025273390786569698,0.6523947512284992,0.012803601653460176,0.660427132793973,0.02321659539675668,0.6537061475865154,0.006996452502956241,0.664235685300431
seresnet33ts,19779200,25.435111424,5.163188224,0.318097408,4.489670144,0.041193948935,3.542679608384,25.2999711036682,0,0.689162234042553,2.22426345348358,0.986025528169014,0.676196808510638,0.67719414893617,0.672207446808511,0.66688829787234,0.669880319148936,0.651595744680851,0.663563829787234,0.672207446808511,0.668882978723404,Other,0,lidc,False,0.08985884203971184,0.6137335890871559,0.08946057987836369,0.6139579449474745,0.08831332675171386,0.614605153021343,0.16840756799369333,0.5724740210917688
gcresnet50t,25897080,25.435111424,4.882169856,0.402821632,4.172265472,0.048322478396,5.460440058708,30.0959105491638,0,0.663563829787234,2.74957740306854,0.985585387323944,0.693151595744681,0.687832446808511,0.665226063829787,0.665226063829787,0.662566489361702,0.669547872340426,0.665558510638298,0.666223404255319,0.668882978723404,Other,0,lidc,False,0.11201863503028933,0.6015033900085539,0.15021565735610823,0.581528319881249,0.11273243621584508,0.6011175345963005,0.15520299566417028,0.5790176975249598
xception65p,39819560,25.435111424,9.061793792,0.623845376,7.823657472,0.086206685026,4.913781046457,53.174834728241,0,0.658244680851064,4.59268431663513,0.977442781690141,0.675199468085106,0.658577127659574,0.672539893617021,0.691489361702128,0.659242021276596,0.672207446808511,0.652593085106383,0.636303191489362,0.668882978723404,CNN,0,lidc,True,0.229785725862414,0.543902051110843,0.13289737829909373,0.5904179774232063,0.2302415879155353,0.5437005099597783,0.35159637366968854,0.4948836736719965
gernet_l,31078280,25.435111424,2.701131776,0.486372864,2.359686144,0.034394107324,2.579558049315,21.336925983429,0,0.699468085106383,1.82638413906097,0.973591549295775,0.679188829787234,0.693151595744681,0.671542553191489,0.690492021276596,0.681183510638298,0.673537234042553,0.669215425531915,0.672872340425532,0.669215425531915,CNN,1,lidc,True,0.06872081023485527,0.6261835823940328,0.058948674738262735,0.631962097405073,0.0681350001272392,0.6265270077772905,0.05271974773354355,0.6357014076849082
seresnextaa101d_32x8d,93588280,25.435111424,15.66572544,1.4963712,14.12175104,0.18632960645,6.428371422538,113.543388128281,0,0.674534574468085,10.2471944093704,0.950704225352113,0.679853723404255,0.66688829787234,0.66123670212766,0.667553191489362,0.668882978723404,0.66688829787234,0.654587765957447,0.674867021276596,0.669880319148936,Other,0,lidc,False,0.541028489816209,0.4346969076664049,0.1808799381804913,0.5672721650103504,0.5376154258090395,0.43566180977695923,0.6619038234134804,0.4030800758211327
resnet14t,10081632,25.435111424,2.497708032,0.146743808,2.107773952,0.022270474661,1.280552293032,13.6785213947296,0,0.664561170212766,1.20179219245911,0.982834507042254,0.644281914893617,0.653590425531915,0.612367021276596,0.660571808510638,0.651595744680851,0.662234042553192,0.663563829787234,0.643617021276596,0.670877659574468,CNN,0,lidc,True,0.03103320698151945,0.65068482278912,0.017795883547018665,0.659147546594961,0.02914130095789321,0.6518809991883872,0.04316121403232163,0.6431198270698754
resnet200d,64693064,25.435111424,12.264144896,1.027024384,11.796378112,0.14678483395,5.504431273141,89.1992254257202,0,0.671210106382979,8.51534185409546,0.981294014084507,0.667220744680851,0.669880319148936,0.657912234042553,0.670212765957447,0.664893617021277,0.656582446808511,0.681848404255319,0.683178191489362,0.670877659574468,CNN,0,lidc,True,0.41809935313329033,0.4730822689483384,0.15160930881073353,0.5825566487190722,0.41366415815807317,0.474566505561395,0.5020693732755223,0.4466356025297974
convmixer_768_32,21110248,25.435111424,17.251172352,0.34400512,17.018504192,0.333975025949,32.284252508359,204.356217384338,0,0.66123670212766,18.7799270391464,0.979753521126761,0.67719414893617,0.67686170212766,0.655917553191489,0.68218085106383,0.674867021276596,0.669215425531915,0.671542553191489,0.670212765957447,0.671210106382979,CNN,0,lidc,True,1.0,0.3356050531914895,1.0,0.3356050531914895,1.0,0.3356050531914895,0.7364012613322822,0.3865524181133006
resnext50d_32x4d,25048136,25.435111424,6.125780992,0.390347264,5.416594944,0.062460156503,6.870617215293,38.5204803943634,0,0.667220744680851,3.37360937595367,0.966219190140845,0.668550531914894,0.659574468085106,0.656582446808511,0.66123670212766,0.662234042553192,0.666223404255319,0.669880319148936,0.673869680851064,0.671210106382979,CNN,0,lidc,True,0.15596711303441768,0.5806480987344441,0.19489038322773228,0.5617336249454559,0.15562715904879557,0.5808189095654834,0.21363815530153726,0.5530562000304052
resnetv2_50,25549352,25.435111424,4.198498304,0.38036224,3.583028736,0.042568515149,4.746389439138,26.2536475658417,0,0.675864361702128,2.47150726318359,0.977332746478873,0.696808510638298,0.67686170212766,0.67719414893617,0.665226063829787,0.662566489361702,0.687167553191489,0.673869680851064,0.66688829787234,0.671210106382979,CNN,0,lidc,True,0.09413182750196296,0.6134636517387799,0.12759437495992698,0.5952584735152061,0.09316908654347944,0.6140039218500919,0.12307843910130076,0.5976520276892577
resnet51q,35696920,25.435111424,7.201619968,0.568139264,6.158062592,0.06327537975,3.986348924222,38.811187505722,0,0.682845744680851,4.04564568996429,0.98943661971831,0.652260638297872,0.683510638297872,0.680851063829787,0.63530585106383,0.662234042553192,0.681848404255319,0.688497340425532,0.687167553191489,0.671210106382979,CNN,0,lidc,True,0.1585013213158677,0.579377937714041,0.10351612245339259,0.6082467602654602,0.15710732969209557,0.5800759265448495,0.2641899881750099,0.5309408496043706
halonet26t,12480288,25.435111424,3.735027712,0.1859712,3.022461952,0.035342877696,1.92618683441,21.6827147006988,0,0.636303191489362,1.96705815792084,0.871919014084507,0.640957446808511,0.669215425531915,0.665890957446808,0.658909574468085,0.660904255319149,0.659574468085106,0.632978723404255,0.680518617021277,0.671875,Other,0,lidc,False,0.0716701639766246,0.6269419664599853,0.03824972937385349,0.6471227306798275,0.06989562547174878,0.6279818180429986,0.10130074891604256,0.6100740425912671
